Import_Date,Item_Name,Brand_Name,Size,Order_Quantity
,,,,
1/4/2021,Panel EQ19 RUN #55178,Adidas,Q,25000
1/18/2021,Food bed Climacool Vento #54551,Adidas,Q,25000
1/18/2021,Food bed Climacool Vento #54551,Adidas,N,25000
1/25/2021,Heel Counter TS030,Puma,A,25000
1/25/2021,Heel Counter TS030,Puma,A,50000
1/25/2021,Heel counter TS033,Puma,A,5000
1/25/2021,Heel counter TS042,Puma,A,5000
2/2/2021,Outsole Puma #FB1103,Other,P,5000
2/2/2021,Outsole Puma #FB1103,Other,P,7000
2/17/2021,Outsole Furon 6 FG #PFG002,NB,R,1000
2/17/2021,Outsole Furon 6 FG #PFG002,NB,R,1000
2/17/2021,Outsole Future MxSG #FB1089,Puma,R,1000
2/17/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,3000
2/17/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,10000
2/17/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,30000
2/22/2021,Panel EQ19 RUN #55178,Adidas,N,2000
3/3/2021,Food bed Climacool Vento #54551,Adidas,Q,2000
3/8/2021,Outsole Game Changer Pro #FB1043,Puma,R,2000
3/9/2021,Outsole #FB1079,Puma,Q,2000
3/9/2021,Outsole Supernatural Inline #AD36895,Adidas,M,5000
3/15/2021,Outsole Kipsta FG SR#DFM-1602,Kipstar,M,40000
3/17/2021,Midsole Workout,Adidas,Q,13000
3/17/2021,Midsole Workout,Adidas,Q,13000
3/18/2021,Outsole Future MG #FB1095,Puma,D,10000
3/19/2021,Midsole Climawarm Ground Control #57531,Adidas,Q,10000
3/26/2021,Insole board Apos4,Apos,Q,5000
3/26/2021,Insole board Apos4,Apos,N,5000
3/26/2021,Insole board Apos4,Apos,E,5000
3/26/2021,Insole board Apos4,Apos,L,10000
3/26/2021,Insole board Apos4,Apos,M,10000
3/26/2021,Insole board Apos4,Apos,R,10000
3/26/2021,Insole board Apos4,Apos,P,10000
3/26/2021,Insole board Apos4,Apos,O,10000
3/26/2021,Insole board Apos4,Apos,D,10000
3/26/2021,Insole board Apos4,Apos,G,50000
3/26/2021,Insole board Apos4,Apos,O,10000
3/26/2021,Insole board Apos4,Apos,G,12000
3/26/2021,Insole board Apos4,Apos,K,12000
3/26/2021,Insole board Apos4,Apos,F,12000
4/1/2021,Heelcap Response Super X #52910HT,Adidas,N,2000
4/5/2021,Outsole Puma PACE #FB1065,Puma,D,1000
4/13/2021,Outsole Furon 6 FG #PFG002,NB,P,1000
4/13/2021,Outsole Furon 6 FG #PFG002,NB,P,4000
4/15/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,4000
4/16/2021,Heel counter TS033,Puma,A,4000
4/16/2021,Outsole Puma PACE #FB1065,Puma,P,4000
4/20/2021,Heel counter C 8-0114-M,NB,A,1000
4/22/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,1000
4/23/2021,Heel Counter 05091,Adidas,A,10000
4/24/2021,Outsole Future MG #FB1095,Puma,Q,10000
4/24/2021,Outsole Future MG #FB1095,Puma,Q,2000
4/24/2021,Outsole Ultra FG #FB1106,Puma,O,1000
4/26/2021,Insole Board TS042,Puma,D,3000
4/26/2021,Puma Twist Lock 015500,Puma,T,15000
4/27/2021,Outsole #MB4040V5,NB,W,200000
4/27/2021,Outsole NB Composite COMPV1,NB,F,18000
4/27/2021,Outsole NB Composite COMPV1,NB,R,12000
4/27/2021,Outsole NB Composite COMPV1,NB,E,10000
4/27/2021,Outsole NB Composite COMPV1,NB,D,7000
4/27/2021,Outsole NB PL #4040V6,NB,W,3000
4/27/2021,Outsole NB PL #4040V6,NB,W,1000
4/29/2021,Outsole Future MG #FB1095,Puma,D,5000
4/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,5000
4/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,5000
4/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,5000
5/3/2021,Apos4-Metal Rail(Fore+Heel),Apos,S,4000
5/3/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,8000
5/4/2021,Outsole Future MxSG #FB1089,Puma,Q,6000
5/4/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8000
5/4/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,12000
5/5/2021,Heel counter TS033,Puma,A,7000
5/5/2021,Heel counter TS033,Puma,A,3000
5/5/2021,Heel counter TS033,Puma,A,1000
5/5/2021,Heel counter TS033,Puma,A,20000
5/5/2021,Heel counter TS033,Puma,A,20000
5/5/2021,Heel counter TS033,Puma,A,20000
5/5/2021,Heel counter TS033,Puma,A,20000
5/5/2021,Heel counter TS042,Puma,A,8000
5/5/2021,Heel counter TS042,Puma,A,8000
5/5/2021,Heel counter TS042,Puma,A,2000
5/5/2021,Heel counter TS042,Puma,A,2000
5/7/2021,Outsole NB#MB3000V4,NB,E,4000
5/10/2021,Heel Counter TS030,Puma,A,8000
5/10/2021,Heel Counter TS030,Puma,A,3000
5/10/2021,Heel Counter TS030,Puma,A,1000
5/10/2021,Heel Counter TS030,Puma,A,3000
5/10/2021,Heel Counter TS030,Puma,A,2000
5/10/2021,Heel Counter TS030,Puma,A,2000
5/10/2021,Heel Counter TS030,Puma,A,3000
5/11/2021,Apos4-Metal Rail(Fore+Heel),Apos,S,1000
5/11/2021,NB CR M/W574,NB,V,2000
5/11/2021,NB CR M/W574,NB,V,2000
5/11/2021,NB CR M/W574,NB,V,3000
5/12/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Y,20000
5/12/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,20000
5/14/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,M,20000
5/17/2021,Outsole SM FuseV2,NB,N,20000
5/17/2021,Outsole SM FuseV2,NB,F,20000
5/17/2021,Outsole SM FuseV2,NB,O,20000
5/17/2021,Outsole SM FuseV2,NB,P,20000
5/17/2021,Outsole SM FuseV2,NB,N,20000
5/17/2021,Outsole SM FuseV2,NB,Q,20000
5/18/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,20000
5/18/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,20000
5/21/2021,Outsole Game Changer Pro #FB1043,Puma,Q,20000
5/21/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,R,2000
5/24/2021,Outsole Game Changer Pro #FB1043,Puma,R,2000
5/24/2021,Outsole Game Changer SG#FB1044,Puma,R,25000
5/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,P,25000
5/24/2021,Outsole Puma PACE #FB1065,Puma,D,18000
5/25/2021,Outsole #MB4040V5,NB,W,10000
5/25/2021,Outsole #MB4040V5,NB,W,12000
5/26/2021,Heel Cap Response SR Boost #52907,Adidas,P,10000
5/26/2021,Heel Cap Response SR Boost #52907,Adidas,P,7000
5/28/2021,Outsole Future MG Jr #FB1096,Puma,L,3000
6/1/2021,Outsole NB PL #4040V6,NB,W,5000
6/1/2021,Outsole NB PL #4040V6,NB,W,15000
6/4/2021,Outsole Tekela V2 FG #PFG001,NB,P,50000
6/4/2021,Outsole Tekela V2 FG #PFG001,NB,D,15000
6/4/2021,Outsole Tekela V2 FG #PFG001,NB,E,9000
6/4/2021,Outsole Tekela V2 FG #PFG001,NB,Q,1000
6/4/2021,Outsole Tekela V2 FG #PFG001,NB,R,7000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,Q,3000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,R,9000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,E,13000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,R,5000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,Q,15000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,P,33000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,P,15000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,E,5000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,D,5000
6/4/2021,Outsole Tekela V2 SG #PSG001,NB,D,5000
6/8/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,D,5000
6/8/2021,Outsole Puma PACE #FB1065,Puma,Q,33000
6/9/2021,Panel EQ19 RUN #55178,Adidas,N,55000
6/10/2021,Heel Cap Response SR Boost #52907,Adidas,P,15000
6/11/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,15000
6/14/2021,Heelcap Ultra 4D #AD30832,Adidas,Q,15000
6/14/2021,PANEL ULTRA 4D #AD30832,Adidas,Q,15000
6/15/2021,Outsole Puma PACE #FB1065,Puma,R,15000
6/15/2021,Outsole Puma PACE #FB1065,Puma,P,15000
6/16/2021,Shank Ultra Plush #JO1105,Puma,R,6000
6/16/2021,Shank Ultra Plush #JO1105,Puma,O,5000
6/16/2021,Shank Ultra Plush #JO1105,Puma,F,5000
6/16/2021,Shank Ultra Plush #JO1105,Puma,P,5000
6/16/2021,Shank Ultra Plush #JO1105,Puma,M,5000
6/16/2021,Shank Ultra Plush #JO1105,Puma,D,10000
6/17/2021,Outsole #PHG001,NB,R,10000
6/17/2021,Outsole PFG003,NB,R,4000
6/18/2021,Outsole Puma PACE #FB1065,Puma,P,5000
6/18/2021,Outsole Puma PACE #FB1065,Puma,R,8000
6/18/2021,Outsole Puma PACE #FB1065,Puma,E,25000
6/18/2021,Outsole Puma PACE #FB1065,Puma,P,10000
6/18/2021,Outsole Puma PACE #FB1065,Puma,Q,10000
6/18/2021,Outsole Puma PACE #FB1065,Puma,D,25000
6/18/2021,Outsole Puma PACE #FB1065,Puma,R,15000
6/18/2021,Outsole Puma PACE #FB1065,Puma,O,10000
6/21/2021,Outsole NB Composite COMPV1,NB,R,10000
6/21/2021,Outsole NB Composite COMPV1,NB,P,22000
6/21/2021,Outsole NB Composite COMPV1,NB,O,10000
6/21/2021,Outsole NB Composite COMPV1,NB,Q,10000
6/21/2021,Outsole NB Composite COMPV1,NB,N,10000
6/21/2021,Outsole Tekela V2 FG #PFG001,NB,R,10000
6/21/2021,Outsole Tekela V2 SG #PSG001,NB,R,10000
6/21/2021,Outsole Tekela V2 SG #PSG001,NB,R,6000
6/22/2021,Outsole Furon 6 FG #PFG002,NB,P,10000
6/22/2021,Outsole Tekela V2 SG #PSG001,NB,P,10000
6/28/2021,NB CR M/W574,NB,V,10000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,M,27000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,400000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,G,200000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,200000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,10000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,10000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,20000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,E,2000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,2000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,L,2000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,F,2000
6/28/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,E,2000
6/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,2000
6/30/2021,Midsole Climawarm T&P #57531,Adidas,Q,10000
6/30/2021,Outsole Future MG #FB1095,Puma,Q,79000
6/30/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,127000
6/30/2021,Outsole NB#MB3000V4,NB,R,1000
6/30/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,Q,1000
6/30/2021,Outsole Puma PACE #FB1065,Puma,Q,1000
6/30/2021,Outsole Puma PACE #FB1065,Puma,Q,1000
7/1/2021,Heel counter C 8-0114-M,NB,A,1000
7/2/2021,Heel counter C 8-0114-M,NB,A,1000
7/2/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Heel counter C 8-0114-M,NB,A,1000
7/5/2021,Outsole NB Composite COMPV1,NB,D,1000
7/5/2021,TPU Shank Base Line 1.0 #50062001,Reebok,V,1000
7/6/2021,Outsole NB#MB3000V4,NB,R,1000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,Q,10000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,D,1000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,Q,1000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,P,1000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,F,1000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,R,42000
7/7/2021,Outsole Furon 6 FG #PFG002,NB,Q,42000
7/9/2021,Heel Counter TS030,Puma,A,42000
7/9/2021,Heelcap Ultra 4D #AD30832,Adidas,Q,12000
7/10/2021,Apos4-Metal Rail(Fore+Heel),Apos,D,12000
7/10/2021,Apos4-Metal Rail(Fore+Heel),Apos,K,12000
7/10/2021,Outsole Furon 6 FG #PFG002,NB,P,12000
7/12/2021,Heel Counter TS030,Puma,A,12000
7/12/2021,Outsole Puma PACE #FB1065,Puma,Q,3000
7/12/2021,TPU Shank Base Line 1.0 #50062001,Reebok,V,11000
7/13/2021,Outsole Agility SG#42663,Adidas,R,17000
7/13/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,18000
7/14/2021,Foot bed Climacool Vento #54551,Adidas,L,10000
7/14/2021,Foot bed Climacool Vento #54551,Adidas,Q,10000
7/14/2021,Foot bed Climacool Vento #54551,Adidas,Q,34000
7/14/2021,Foot bed Climacool Vento #54551,Adidas,Q,4000
7/14/2021,Heel Counter C4003R,Adidas,A,4000
7/14/2021,Heel Counter C4003R,Adidas,A,4000
7/14/2021,Heel Counter C4003R,Adidas,A,22000
7/14/2021,Inlay #XC900V3,NB,V,10000
7/14/2021,Outsole Future MG #FB1095,Puma,Q,33000
7/14/2021,Outsole Future MG #FB1095,Puma,Q,9000
7/14/2021,Outsole Future MG #FB1095,Puma,Q,8000
7/14/2021,Outsole Future MG Jr #FB1096,Puma,L,3000
7/14/2021,Outsole Future MG Jr #FB1096,Puma,L,2000
7/14/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,3000
7/14/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,10000
7/14/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,5000
7/15/2021,Heel counter C9004R,Other,A,5000
7/15/2021,Heel counter C9004R,Other,A,10000
7/15/2021,Outsole #MB4040V5,NB,W,10000
7/16/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,11000
7/16/2021,TPU Shank Base Line 1.0 #50062001,Reebok,V,17000
7/17/2021,Outsole Ultra FG #FB1106,Puma,Q,18000
7/17/2021,Outsole Ultra FG #FB1106,Puma,Q,3000
7/17/2021,Outsole Ultra FG #FB1106,Puma,Q,20000
7/19/2021,Eyestay Melo Run #59701-ET,Other,Q,10000
7/19/2021,Eyestay Melo Run #59701-ET,Other,Q,1000
7/19/2021,Eyestay Melo Run #59701-ET,Other,Q,1000
7/19/2021,Eyestay Melo Run #59701-ET,Other,Q,1000
7/19/2021,Eyestay Melo Run #59701-ET,Other,Q,8000
7/19/2021,Eyestay Melo Run #59701-ET,Other,Q,22000
7/19/2021,Heelcap Melo Run #59701-HT,Other,Q,10000
7/19/2021,Heelcap Melo Run #59701-HT,Other,Q,40000
7/19/2021,Heelcap Melo Run #59701-HT,Other,Q,15000
7/19/2021,Heelcap Melo Run #59701-HT,Other,Q,400000
7/19/2021,Heelcap Melo Run #59701-HT,Other,Q,5000
7/19/2021,Outsole Future MxSG #FB1089,Puma,Q,5000
7/19/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,32000
7/20/2021,Eyestay Melo Run #59701-ET,Other,N,13000
7/20/2021,Eyestay Melo Run #59701-ET,Other,N,22000
7/20/2021,Eyestay Melo Run #59701-ET,Other,N,10000
7/20/2021,Eyestay Melo Run #59701-ET,Other,N,15000
7/20/2021,Eyestay Melo Run #59701-ET,Other,N,3000
7/20/2021,Eyestay Melo Run #59701-ET,Other,N,3000
7/20/2021,Heelcap Melo Run #59701-HT,Other,N,6000
7/20/2021,Heelcap Melo Run #59701-HT,Other,N,4000
7/20/2021,Heelcap Melo Run #59701-HT,Other,N,4000
7/20/2021,Heelcap Melo Run #59701-HT,Other,N,4000
7/20/2021,Heelcap Melo Run #59701-HT,Other,N,4000
7/21/2021,Outsole Ultra FG #FB1106,Puma,Q,2000
7/21/2021,Outsole Ultra FG #FB1106,Puma,Q,4000
7/23/2021,Puma Twist Lock 015500,Puma,T,4000
7/24/2021,Foot bed Climacool Vento #54551,Adidas,Q,6000
7/24/2021,Outsole #FB1079,Puma,Q,6000
7/24/2021,Outsole Future MxSG #FB1089,Puma,D,3000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,6000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,3000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,4000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,L,6000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,4000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,4000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,M,4000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,4000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,F,6000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,4000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,N,2000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,7000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,L,43000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,E,10000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,20000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,N,7000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,G,7000
7/24/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,M,259000
7/24/2021,Outsole Game Changer Pro #FB1043,Puma,Q,5000
7/24/2021,Outsole Game Changer Pro #FB1043,Puma,D,31000
7/24/2021,Outsole Game Changer Pro #FB1043,Puma,P,48000
7/24/2021,Outsole Game Changer SG#FB1044,Puma,Q,13000
7/24/2021,Outsole Game Changer SG#FB1044,Puma,P,52000
7/24/2021,Outsole Game Changer SG#FB1044,Puma,D,4000
7/26/2021,Outsole Future MG #FB1095,Puma,Q,4000
7/26/2021,Outsole Future MG #FB1095,Puma,Q,6000
7/26/2021,Outsole Future MG #FB1095,Puma,Q,8000
7/26/2021,Outsole Future MxSG #FB1089,Puma,Q,5000
7/26/2021,Outsole Future MxSG #FB1089,Puma,Q,2000
7/26/2021,Outsole Future MxSG #FB1089,Puma,Q,11000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,2000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,8000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,32000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,16000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,13000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,4000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,E,2000
7/26/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,14000
7/27/2021,Outsole FXG J’s#42146,Adidas,L,14000
7/29/2021,Heelcap Response Super X #52910HT,Adidas,N,8000
8/4/2021,Heel counter C9004R,Other,A,28000
8/6/2021,Outsole Puma PACE #FB1065,Puma,Q,6000
8/7/2021,Heel Counter A7001,Adidas,A,10000
8/7/2021,Heel Counter A7001,Adidas,A,10000
8/10/2021,Outsole Agility SG#42663,Adidas,R,10000
8/10/2021,Outsole Future MG #FB1095,Puma,Q,10000
8/10/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,10000
8/11/2021,Outsole Future MG Jr #FB1096,Puma,L,10000
8/11/2021,Outsole Future MG Jr #FB1096,Puma,L,10000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,10000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,10000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,3000
8/11/2021,Outsole Ultra FG #FB1106,Puma,O,2000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,2000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,8000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,4000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,8000
8/11/2021,Outsole Ultra FG #FB1106,Puma,Q,124000
8/11/2021,Outsole Ultra FG #FB1106,Puma,O,50000
8/11/2021,Outsole Ultra FG Jr #FB1107,Puma,L,5000
8/11/2021,Outsole Ultra FG Jr #FB1107,Puma,L,55000
8/11/2021,Outsole Ultra FG Jr #FB1107,Puma,L,55000
8/11/2021,Outsole Ultra FG Jr #FB1107,Puma,L,55000
8/11/2021,Outsole Ultra FG Jr #FB1107,Puma,L,55000
8/11/2021,Outsole Ultra FG Jr #FB1107,Puma,L,12000
8/14/2021,Midsole Yeezy Boost 350V2 #AD-927,Adidas,E,3000
8/14/2021,Midsole Yeezy Boost 350V2 #AD-927,Adidas,E,5000
8/14/2021,Midsole Yeezy Boost 350V2 #AD-927,Adidas,Q,7000
8/14/2021,Outsole Ultra FG #FB1106,Puma,Q,16000
8/20/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,3000
8/20/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,3000
8/23/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,3000
8/25/2021,Heel Counter 2135,Adidas,A,3000
8/28/2021,Foot bed Climacool Vento #54551,Adidas,R,6000
8/28/2021,Shank Climacool Vento #54551,Adidas,R,3000
9/1/2021,Midsole Climawarm T&P #57531,Adidas,Q,6000
9/1/2021,Outsole Future MG #FB1095,Puma,Q,3000
9/1/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,6000
9/4/2021,Outsole Agility SG#42663,Adidas,R,3000
9/4/2021,Outsole Tekela V2 SG #PSG001,NB,R,3000
9/8/2021,Outsole Agility SG#42663,Adidas,R,3000
9/15/2021,Bandage MTBR Adilette V1.1,Adidas,R,3000
9/15/2021,Heel Counter C4003R,Adidas,A,3000
9/15/2021,Heel Counter C4003R,Adidas,A,3000
9/15/2021,Heel Counter C4003R,Adidas,A,3000
9/15/2021,Heel Counter C4003R,Adidas,A,3000
9/15/2021,Heel Counter C4003R,Adidas,A,3000
9/15/2021,Heel Counter C4003R,Adidas,A,3000
9/15/2021,Outsole MTBR Adilette V1.1,Adidas,R,3000
9/17/2021,Heel Counter C4003R,Adidas,A,3000
9/17/2021,Heel Counter C4003R,Adidas,A,3000
9/17/2021,Heel Counter C4003R,Adidas,A,3000
9/17/2021,Heel Counter C4003R,Adidas,A,13000
9/17/2021,Heel Counter C4003R,Adidas,A,13000
9/17/2021,Heel Counter C4003R,Adidas,A,12000
9/21/2021,Heel Counter C4003R,Adidas,A,9000
9/23/2021,Outsole Aguero SG #FB1098,Puma,Q,27000
9/23/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,G,27000
9/24/2021,Outsole Game Changer Pro #FB1043,Puma,R,27000
9/24/2021,Outsole Game Changer Pro #FB1043,Puma,Q,27000
9/24/2021,Outsole Game Changer Pro #FB1043,Puma,G,5000
9/24/2021,Outsole Game Changer Pro #FB1043,Puma,P,73000
9/24/2021,Outsole Game Changer SG#FB1044,Puma,Q,19000
9/24/2021,Outsole Game Changer SG#FB1044,Puma,R,144000
9/24/2021,Outsole Game Changer SG#FB1044,Puma,G,22000
9/24/2021,Outsole Game Changer SG#FB1044,Puma,P,89000
9/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,N,21000
9/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,N,41000
9/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,L,5000
9/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,E,50000
9/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,M,51000
9/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,M,110000
9/24/2021,Outsole Puma PACE #FB1065,Puma,E,75000
9/25/2021,Heel Counter C4003R,Adidas,A,50000
9/29/2021,Outsole FXG J’s#42146,Adidas,L,93000
9/29/2021,Panel EQ19 RUN #55178,Adidas,N,59000
9/29/2021,Panel EQ19 RUN #55178,Adidas,M,64000
9/29/2021,Panel EQ19 RUN #55178,Adidas,P,123000
9/29/2021,Panel EQ19 RUN #55178,Adidas,D,13000
9/29/2021,Panel EQ19 RUN #55178,Adidas,Q,46000
9/29/2021,Panel EQ19 RUN #55178,Adidas,O,27000
9/29/2021,Panel EQ19 RUN #55178,Adidas,E,9000
9/29/2021,Panel EQ19 RUN #55178,Adidas,R,6000
9/29/2021,Panel EQ19 RUN #55178,Adidas,F,24000
10/6/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,P,16000
10/7/2021,Heel counter C4002,Adidas,A,7000
10/7/2021,Heel counter C4002,Adidas,A,11000
10/11/2021,Disc R Curved 015600,Puma,T,4000
10/18/2021,Outsole Future FG-AG #FB1118,Puma,Q,9000
10/18/2021,Outsole Future FG-AG #FB1118,Puma,A,9000
10/19/2021,Heel counter C 8-0114-M/W,NB,A,120000
10/19/2021,Heel counter C 8-0114-M/W,NB,A,130000
10/19/2021,Outsole #FB1079,Puma,P,9000
10/19/2021,Outsole Future MG #FB1095,Puma,F,4000
10/19/2021,Outsole Future MG #FB1095,Puma,O,5000
10/19/2021,Outsole Future MG #FB1095,Puma,R,69000
10/19/2021,Outsole Future MG #FB1095,Puma,E,58000
10/19/2021,Outsole Future MG #FB1095,Puma,P,56000
10/19/2021,Outsole Future MG #FB1095,Puma,G,19000
10/19/2021,Outsole Future MG #FB1095,Puma,D,9000
10/19/2021,Outsole Future MG #FB1095,Puma,Q,53000
10/22/2021,Heel Counter C4003R,Adidas,A,82000
10/22/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,P,13000
10/22/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,Q,9000
10/22/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,P,15000
10/22/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,D,47000
10/23/2021,Heel counter C9004R,Other,A,75000
10/23/2021,Heel counter C9004R,Other,A,128000
10/23/2021,Heelcap Response Super X #52910HT,Adidas,N,21000
10/26/2021,Outsole #FB1079,Puma,P,9000
10/26/2021,Outsole #MB4040V5,NB,W,8000
10/26/2021,Outsole Game Changer SG#FB1044,Puma,Q,7000
10/26/2021,Outsole Puma PACE #FB1065,Puma,E,20000
10/26/2021,Outsole Puma PACE #FB1065,Puma,O,4000
10/27/2021,Puma Twist Lock 015500,Puma,T,8000
10/27/2021,Puma Twist Lock 015500,Puma,T,200000
10/28/2021,Insole board Apos4,Apos,G,200000
