Date,Item_Name,Brand_Name,Size,Order_Quantity,Category,New_Color
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,6,OS,NO
2/8/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/8/2022,Outsole Ultra FG #FB1106 P3,Puma,3-3.5,10,OS,NO
2/8/2022,Outsole Ultra FG #FB1106 P3,Puma,5-5.5,10,OS,NO
2/8/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,10,OS,NO
2/8/2022,Outsole Ultra FG #FB1106 P4,Puma,3-3.5,10,OS,NO
2/8/2022,Outsole Ultra FG #FB1106 P4,Puma,5-5.5,10,OS,NO
2/8/2022,Outsole Ultra FG Jr #FB1107,Puma,5-5.5,5,OS,NO
2/8/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,15,Others,NO
2/8/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,15,Others,NO
2/8/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,15,Others,NO
2/9/2022,Midsole Climawarm T&P #57531,Adidas,8.5,8,Others,NO
2/9/2022,Midsole Climawarm T&P #57531,Adidas,8.5,8,Others,Color Chip
2/9/2022,Midsole Climawarm T&P #57531,Adidas,8.5,8,Others,NO
2/9/2022,Midsole Climawarm T&P #57531,Adidas,8.5,8,Others,NO
2/9/2022,Midsole Climawarm T&P #57531,Adidas,8.5,8,Others,NO
2/9/2022,Outsole Future FG-AG #FB1118,Puma,6,10,OS,NO
2/9/2022,Outsole Future FG-AG #FB1118,Puma,8,10,OS,Color Chip
2/9/2022,Outsole Future FG-AG #FB1118,Puma,8,10,OS,Color Chip
2/9/2022,Outsole Future FG-AG #FB1118,Puma,8,10,OS,Color Chip
2/9/2022,Outsole Future FG-AG #FB1118,Puma,6,10,OS,NO
2/9/2022,Outsole Future FG-AG #FB1118,Puma,8,10,OS,Color Chip
2/9/2022,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
2/9/2022,Outsole Future MxSG #FB1119,Puma,8,10,OS,NO
2/9/2022,Outsole Tekela 4 FG #PFG004,NB,7.5-8,4,OS,NO
2/9/2022,Outsole Tekela 4 FG #PFG004,NB,6.5-7,3,OS,NO
2/9/2022,Outsole Tekela 4 FG #PFG004,NB,11.5-12,2,OS,NO
2/10/2022,Outsole Future MG #FB1095,Puma,8-8.5,10,OS,Color Chip
2/10/2022,Shank Propelv4 #PROPELV4,NB,M:9.5-10.5/W:11-12,10,SHK,NO
2/10/2022,Shank Propelv4 #PROPELV4,NB,M:5-6/W:6.5-7.5,10,SHK,NO
2/10/2022,Shank Propelv4 #PROPELV4,NB,M:9.5-10.5/W:11-12,10,SHK,NO
2/10/2022,Shank Propelv4 #PROPELV4,NB,M:5-6/W:6.5-7.5,10,SHK,NO
2/11/2022,Heelcap Lego Vintro Boot C #59052-HC,Adidas,11K-12K,20,Others,NO
2/11/2022,Heelcap Ultra 4D #AD30832,Adidas,8-9,20,Others,NO
2/11/2022,Outsole NB#MB3000V4,NB,6-6.5,3,OS,NO
2/11/2022,Outsole NB#MB3000V4,NB,7-7.5,6,OS,NO
2/11/2022,Outsole NB#MB3000V4,NB,5.5,3,OS,NO
2/11/2022,Outsole NB#MB3000V4,NB,8-8.5,3,OS,NO
2/11/2022,Outsole Wire 8 #40534,Brooks,4-4.5,12,OS,NO
2/11/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,8-9,10,SHK,NO
2/11/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,8-9,10,SHK,NO
2/14/2022,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,35,Others,NO
2/14/2022,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,35,Others,NO
2/14/2022,Insole Board Speed Board Dual Density #ON048,,7.5,20,IB,NO
2/14/2022,Insole Board Speed Board Dual Density #ON048,,9.5,20,IB,NO
2/14/2022,Outsole Furon 3(Take Down) FG J´s #NSJ-FFG02TD,NB,12K-12.5K,4,OS,Color Chip
2/14/2022,Outsole Furon 3(Take Down) FG J´s #NSJ-FFG02TD,NB,12K-12.5K,4,OS,NO
2/14/2022,Outsole Furon 6 FG #PFG002,NB,9.5-10,1,OS,Color Chip
2/14/2022,Outsole Furon 6 FG #PFG002,NB,9.5-10,1,OS,Color Chip
2/14/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,10,OS,NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Color Chip_Testing,,non size,20,"Overhead Production( Test Plates, Color Chip)",NO
2/15/2022,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,10,Others,NO
2/15/2022,Heelcap Zenchill XXII #59701-HT,Adidas,8-9,10,Others,NO
2/15/2022,Outsole Future FG-AG #FB1118,Puma,6,6,OS,NO
2/15/2022,Outsole Future FG-AG #FB1118,Puma,6,6,OS,NO
2/15/2022,Outsole Future MG #FB1095,Puma,8-8.5,10,OS,Color Chip
2/15/2022,Outsole Plate Sprint Star #AD-39902,Adidas,8-8.5,1,OS,NO
2/15/2022,Outsole Puma PACE #FB1065,Puma,8,10,OS,NO
2/15/2022,Shank Deviate 2 #JO1162,Puma,4.5-5.5,760,SHK,NO
2/15/2022,Shank Deviate 2 #JO1162,Puma,7.5-8.5,750,SHK,NO
2/15/2022,Shank Propelv4 #PROPELV4,NB,M:9.5-10.5/W:11-12,12,SHK,Color Chip
2/15/2022,Shank Propelv4 #PROPELV4,NB,M:5-6/W:6.5-7.5,10,SHK,Color Chip
2/15/2022,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,2,SHK,NO
2/16/2022,Midsole Climawarm T&P #57531,Adidas,8.5,10,Others,NO
2/16/2022,Outsole #PHG001,NB,9.5-10,9,OS,NO
2/16/2022,Outsole Evo Speed 5 NG FG J´s#FB1017,Puma,3-3.5,40,OS,NO
2/16/2022,Outsole Evospeed 3+4 i SG#FB396,Puma,9-9.5,-1,OS,NO
2/16/2022,Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,45,OS,NO
2/16/2022,Outsole Furon 6 FG #PFG002,NB,9.5-10,24,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,20,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,20,OS,Color Chip
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,20,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,2,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,40,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,20,OS,Color Chip
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,20,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,20,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,6,2,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,2,OS,NO
2/16/2022,Outsole Future FG-AG #FB1118,Puma,8,40,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,2,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,2,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,6,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,20,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,6,OS,NO
2/16/2022,Outsole Future MG #FB1095,Puma,8-8.5,6,OS,NO
2/16/2022,Outsole Future MG Jr #FB1096,Puma,3-3.5,4,OS,NO
2/16/2022,Outsole Future MG Jr #FB1096,Puma,3-3.5,4,OS,NO
2/16/2022,Outsole Future MG Jr #FB1096,Puma,3-3.5,2,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,5,3,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,8,4,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,7,15,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,4,4,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,3,7,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,6.5,13,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,8.5,7,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,3.5,3,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,6,9,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,5.5,6,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,9,2,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,7.5,9,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,5,2,OS,NO
2/16/2022,Outsole Future MxSG #FB1089,Puma,4.5,3,OS,NO
2/16/2022,Outsole Future MxSG #FB1119,Puma,8,2,OS,NO
2/16/2022,Outsole Future MxSG #FB1119,Puma,8,40,OS,NO
2/16/2022,Outsole Future MxSG #FB1119,Puma,8,2,OS,NO
2/16/2022,Outsole Future MxSG #FB1119,Puma,8,20,OS,NO
2/16/2022,Outsole Future MxSG #FB1119,Puma,8,20,OS,NO
2/16/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7.5,-6,OS,NO
2/16/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20,OS,NO
2/16/2022,PANEL ULTRA 4D #AD30832,Adidas,8-9,30,Others,NO
2/16/2022,Shank Climacool Vento #54551,Adidas,6-6.5,25,SHK,NO
2/16/2022,Test Plates NB,NB,non size,5,"Overhead Production( Test Plates, Color Chip)",NO
2/16/2022,Test Plates NB,NB,non size,5,"Overhead Production( Test Plates, Color Chip)",NO
2/16/2022,Test Plates NB,NB,non size,5,"Overhead Production( Test Plates, Color Chip)",NO
2/16/2022,Test Plates NB,NB,non size,5,"Overhead Production( Test Plates, Color Chip)",NO
2/16/2022,Test Plates NB,NB,non size,5,"Overhead Production( Test Plates, Color Chip)",NO
2/17/2022,Insole Board Speed Board Cloud X2 #ON054-SB,ON Running,10,20,IB,NO
2/17/2022,Insole Board Speed Board Cloud X2 #ON054-SB,ON Running,10,20,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,9.5,40,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,11,16,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,4,1,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,10,16,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,10.5,40,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,6,1,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,11,1,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,12,8,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,8,80,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,11.5,8,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,13,1,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,9,16,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,7,1,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,12,1,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,8.5,16,IB,NO
2/17/2022,Insole Board X20 FG #11046,Adidas,9,1,IB,NO
2/17/2022,Midsole Climawarm T&P #57531,Adidas,8.5,3,Others,NO
2/17/2022,Midsole Climawarm T&P #57531,Adidas,5.5,3,Others,NO
2/17/2022,Outsole #PHG001,NB,5.5-6,2,OS,NO
2/17/2022,Outsole #PHG001,NB,7.5-8,2,OS,NO
2/17/2022,Outsole #PHG001,NB,10.5-11,1,OS,NO
2/17/2022,Outsole #PHG001,NB,8.5-9,2,OS,NO
2/17/2022,Outsole #PHG001,NB,9.5-10,2,OS,NO
2/17/2022,Outsole #PHG001,NB,6.5-7,2,OS,NO
2/17/2022,Outsole Agility SG#42663,Adidas,8.5,25,OS,NO
2/17/2022,Outsole NB Composite COMPV1,NB,9.5-10,14,OS,Color Chip
2/17/2022,Outsole NB#MB4040V4,NB,M'S11-11.5/W's12.5-13,7,OS,NO
2/17/2022,Outsole NB#MB4040V4,NB,M'S11-11.5/W's12.5-13,21,OS,NO
2/17/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,20,Others,NO
2/17/2022,Panel EQ19 RUN #55178,Adidas,5-5.5,30,Others,NO
2/17/2022,Panel EQ19 RUN #55178,Adidas,8-8.5,30,Others,NO
2/17/2022,TPU BB2WXYV3,NB,12.5-13.5,13,Others,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,12,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,8-8.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,13,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,9-9.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,11-11.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,6-6.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,7-7.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,10-10.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,4-4.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,5-5.5,1,OS,NO
2/18/2022,Outsole ELMN8 V7 #40533,Brooks,3-3.5,1,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,23,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,17,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9.5,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,2,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9.5,2,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,11,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10.5,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7.5,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8.5,3,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,3,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8.5,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,6,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,4,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,2,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,6,3,OS,NO
2/18/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,2,OS,NO
2/18/2022,Outsole Tekela 4 FG #PFG004,NB,9.5-10,10,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,50,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,60,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,30,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,30,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,60,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,9-9.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,7-7.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,9-9.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,6-6.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,11-11.5,10,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,6-6.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,7-7.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,10-10.5,20,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,11-11.5,10,OS,NO
2/18/2022,Outsole Ultra FG #FB1106 P3,Puma,10-10.5,20,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,30,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,20,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,4-4.5,20,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,5-5.5,10,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,60,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,1-1.5,20,OS,NO
2/18/2022,Outsole Ultra FG Jr #FB1107,Puma,2-2.5,20,OS,NO
2/18/2022,Outsole Wire 8 #40534,Brooks,8-8.5,1,OS,NO
